"","long","lat","timestamps","timelong","sessions","days","elapsed","diff","diffsum","nextlong","nextlat","longabs"
"1728",-113.98929264,46.8690476,"2020-08-27T18:07:26.000Z",1598530046,7,3,43646,8,1968,-113.98928556,46.86903124,113.98929264
"1729",-113.98928556,46.86903124,"2020-08-27T18:07:34.000Z",1598530054,7,3,43654,8,1976,-113.9887846,46.8688247,113.98928556
"1730",-113.9887846,46.8688247,"2020-08-27T18:07:40.827Z",1598530060.827,7,3,43660.8269999027,6.82699990272522,1982.82699990273,-113.98907269,46.86903173,113.9887846
"1731",-113.98907269,46.86903173,"2020-08-27T18:07:43.000Z",1598530063,7,3,43663,2.17300009727478,1985,-113.9887846,46.8688247,113.98907269
"1732",-113.9887846,46.8688247,"2020-08-27T18:07:55.824Z",1598530075.824,7,3,43675.8239998817,12.8239998817444,1997.82399988174,-113.98868864,46.86892591,113.9887846
"1733",-113.98868864,46.86892591,"2020-08-27T18:07:58.000Z",1598530078,7,3,43678,2.17600011825562,2000,-113.9885602,46.8686673,113.98868864
"1734",-113.9885602,46.8686673,"2020-08-27T18:08:10.779Z",1598530090.779,7,3,43690.7790000439,12.779000043869,2012.77900004387,-113.98821796,46.86890208,113.9885602
"1735",-113.98821796,46.86890208,"2020-08-27T18:08:13.000Z",1598530093,7,3,43693,2.22099995613098,2015,-113.9877833,46.8687487,113.98821796
"1736",-113.9877833,46.8687487,"2020-08-27T18:08:25.534Z",1598530105.534,7,3,43705.5339999199,12.5339999198914,2027.53399991989,-113.98801996,46.86873743,113.9877833
"1737",-113.98801996,46.86873743,"2020-08-27T18:08:27.000Z",1598530107,7,3,43707,1.46600008010864,2029,-113.9877833,46.8687487,113.98801996
"1738",-113.9877833,46.8687487,"2020-08-27T18:08:39.757Z",1598530119.757,7,3,43719.7569999695,12.7569999694824,2041.75699996948,-113.98766154,46.86859124,113.9877833
"1739",-113.98766154,46.86859124,"2020-08-27T18:08:42.000Z",1598530122,7,3,43722,2.24300003051758,2044,-113.987837,46.8686585,113.98766154
"1740",-113.987837,46.8686585,"2020-08-27T18:08:53.836Z",1598530133.836,7,3,43733.8359999657,11.8359999656677,2055.83599996567,-113.98765536,46.86847755,113.987837
"1741",-113.98765536,46.86847755,"2020-08-27T18:08:56.000Z",1598530136,7,3,43736,2.16400003433228,2058,-113.9880883,46.8684753,113.98765536
"1742",-113.9880883,46.8684753,"2020-08-27T18:09:07.783Z",1598530147.783,7,3,43747.7829999924,11.7829999923706,2069.78299999237,-113.98774047,46.86829039,113.9880883
"1743",-113.98774047,46.86829039,"2020-08-27T18:09:10.000Z",1598530150,7,3,43750,2.21700000762939,2072,-113.9881548,46.8680139,113.98774047
"1744",-113.9881548,46.8680139,"2020-08-27T18:09:22.468Z",1598530162.468,7,3,43762.4679999352,12.4679999351501,2084.46799993515,-113.98780135,46.86801302,113.9881548
"1745",-113.98780135,46.86801302,"2020-08-27T18:09:24.000Z",1598530164,7,3,43764,1.53200006484985,2086,-113.9881548,46.8680139,113.98780135
"1746",-113.9881548,46.8680139,"2020-08-27T18:09:36.816Z",1598530176.816,7,3,43776.8159999847,12.8159999847412,2098.81599998474,-113.98786367,46.86781726,113.9881548
"1747",-113.98786367,46.86781726,"2020-08-27T18:09:39.000Z",1598530179,7,3,43779,2.18400001525879,2101,-113.98793018,46.86758387,113.98786367
"1748",-113.98793018,46.86758387,"2020-08-27T18:09:53.000Z",1598530193,7,3,43793,14,2115,-113.98791445,46.86744868,113.98793018
"1749",-113.98791445,46.86744868,"2020-08-27T18:10:01.000Z",1598530201,7,3,43801,8,2123,-113.98790517,46.86740761,113.98791445
"1750",-113.98790517,46.86740761,"2020-08-27T18:10:09.000Z",1598530209,7,3,43809,8,2131,-113.98790338,46.8673125,113.98790517
"1751",-113.98790338,46.8673125,"2020-08-27T18:10:17.000Z",1598530217,7,3,43817,8,2139,-113.98786312,46.86717743,113.98790338
"1752",-113.98786312,46.86717743,"2020-08-27T18:10:25.000Z",1598530225,7,3,43825,8,2147,-113.98792856,46.86712943,113.98786312
"1753",-113.98792856,46.86712943,"2020-08-27T18:10:31.800Z",1598530231.8,7,3,43831.7999999523,6.79999995231628,2153.79999995232,-113.98783151,46.86693675,113.98792856
"1754",-113.98783151,46.86693675,"2020-08-27T18:10:38.882Z",1598530238.882,7,3,43838.8819999695,7.08200001716614,2160.88199996948,-113.98788964,46.86674141,113.98783151
"1755",-113.98788964,46.86674141,"2020-08-27T18:10:47.000Z",1598530247,7,3,43847,8.11800003051758,2169,-113.98784456,46.86685253,113.98788964
"1756",-113.98784456,46.86685253,"2020-08-27T18:10:55.000Z",1598530255,7,3,43855,8,2177,-113.98790886,46.86658517,113.98784456
"1757",-113.98790886,46.86658517,"2020-08-27T18:11:03.000Z",1598530263,7,3,43863,8,2185,-113.98794529,46.86653282,113.98790886
"1758",-113.98794529,46.86653282,"2020-08-27T18:11:11.000Z",1598530271,7,3,43871,8,2193,-113.98806467,46.86637798,113.98794529
"1759",-113.98806467,46.86637798,"2020-08-27T18:11:19.000Z",1598530279,7,3,43879,8,2201,-113.98820137,46.86619944,113.98806467
"1760",-113.98820137,46.86619944,"2020-08-27T18:11:27.000Z",1598530287,7,3,43887,8,2209,-113.98814695,46.86614567,113.98820137
"1761",-113.98814695,46.86614567,"2020-08-27T18:11:35.000Z",1598530295,7,3,43895,8,2217,-113.988293,46.86597893,113.98814695
"1762",-113.988293,46.86597893,"2020-08-27T18:11:43.000Z",1598530303,7,3,43903,8,2225,-113.98831221,46.86586028,113.988293
"1763",-113.98831221,46.86586028,"2020-08-27T18:11:51.000Z",1598530311,7,3,43911,8,2233,-113.98828983,46.86581744,113.98831221
"1764",-113.98828983,46.86581744,"2020-08-27T18:11:59.000Z",1598530319,7,3,43919,8,2241,-113.98834594,46.86565854,113.98828983
"1765",-113.98834594,46.86565854,"2020-08-27T18:12:07.000Z",1598530327,7,3,43927,8,2249,-113.9894311,46.8649712,113.98834594
"1766",-113.9894311,46.8649712,"2020-08-27T18:12:12.756Z",1598530332.756,7,3,43932.756000042,5.75600004196167,2254.75600004196,-113.98866772,46.86552052,113.9894311
"1767",-113.98866772,46.86552052,"2020-08-27T18:12:15.000Z",1598530335,7,3,43935,2.24399995803833,2257,-113.9893281,46.8650069,113.98866772
"1768",-113.9893281,46.8650069,"2020-08-27T18:12:28.502Z",1598530348.502,7,3,43948.5020000935,13.5020000934601,2270.50200009346,-113.98880144,46.8654124,113.9893281
"1769",-113.98880144,46.8654124,"2020-08-27T18:12:30.000Z",1598530350,7,3,43950,1.49799990653992,2272,-113.9895869,46.8650762,113.98880144
"1770",-113.9895869,46.8650762,"2020-08-27T18:12:41.765Z",1598530361.765,7,3,43961.7650001049,11.7650001049042,2283.7650001049,-113.98916889,46.86528169,113.9895869
"1771",-113.98916889,46.86528169,"2020-08-27T18:12:44.000Z",1598530364,7,3,43964,2.23499989509583,2286,-113.9895869,46.8650762,113.98916889
"1772",-113.9895869,46.8650762,"2020-08-27T18:12:55.768Z",1598530375.768,7,3,43975.7679998875,11.7679998874664,2297.76799988747,-113.98939802,46.86520764,113.9895869
"1773",-113.98939802,46.86520764,"2020-08-27T18:12:58.000Z",1598530378,7,3,43978,2.23200011253357,2300,-113.9895839,46.8650644,113.98939802
"1774",-113.9895839,46.8650644,"2020-08-27T18:13:10.819Z",1598530390.819,7,3,43990.8190000057,12.819000005722,2312.81900000572,-113.98923138,46.86499796,113.9895839
"1775",-113.98923138,46.86499796,"2020-08-27T18:13:13.000Z",1598530393,7,3,43993,2.18099999427795,2315,-113.9893032,46.8649719,113.98923138
"1776",-113.9893032,46.8649719,"2020-08-27T18:13:25.561Z",1598530405.561,7,3,44005.5610001087,12.5610001087189,2327.56100010872,-113.98936643,46.86497237,113.9893032
"1777",-113.98936643,46.86497237,"2020-08-27T18:13:27.000Z",1598530407,7,3,44007,1.43899989128113,2329,-113.9893032,46.8649719,113.98936643
"1778",-113.9893032,46.8649719,"2020-08-27T18:13:37.153Z",1598530417.153,7,3,44017.1530001163,10.1530001163483,2339.15300011635,-113.98920476,46.86501343,113.9893032
"1779",-113.98920476,46.86501343,"2020-08-27T18:13:38.883Z",1598530418.883,7,3,44018.882999897,1.72999978065491,2340.882999897,-113.9893578,46.8649632,113.98920476
"1780",-113.9893578,46.8649632,"2020-08-27T18:13:49.781Z",1598530429.781,7,3,44029.7809998989,10.8980000019073,2351.78099989891,-113.98901768,46.86499219,113.9893578
"1781",-113.98901768,46.86499219,"2020-08-27T18:13:52.000Z",1598530432,7,3,44032,2.21900010108948,2354,-113.9889538,46.8650217,113.98901768
"1782",-113.9889538,46.8650217,"2020-08-27T18:14:04.530Z",1598530444.53,7,3,44044.5299999714,12.5299999713898,2366.52999997139,-113.98873611,46.86489935,113.9889538
"1783",-113.98873611,46.86489935,"2020-08-27T18:14:06.000Z",1598530446,7,3,44046,1.47000002861023,2368,-113.9889538,46.8650217,113.98873611
"1784",-113.9889538,46.8650217,"2020-08-27T18:14:19.795Z",1598530459.795,7,3,44059.7950000763,13.7950000762939,2381.79500007629,-113.9882564,46.86484499,113.9889538
"1785",-113.9882564,46.86484499,"2020-08-27T18:14:22.000Z",1598530462,7,3,44062,2.20499992370605,2384,-113.98774313,46.86490944,113.9882564
"1786",-113.98774313,46.86490944,"2020-08-27T18:14:36.000Z",1598530476,7,3,44076,14,2398,-113.98759727,46.86485644,113.98774313
"1787",-113.98759727,46.86485644,"2020-08-27T18:14:44.000Z",1598530484,7,3,44084,8,2406,-113.9873681,46.8648853,113.98759727
"1788",-113.9873681,46.8648853,"2020-08-27T18:14:49.780Z",1598530489.78,7,3,44089.7799999714,5.77999997138977,2411.77999997139,-113.98757728,46.86479654,113.9873681
"1789",-113.98757728,46.86479654,"2020-08-27T18:14:52.000Z",1598530492,7,3,44092,2.22000002861023,2414,-113.9871668,46.8647802,113.98757728
"1790",-113.9871668,46.8647802,"2020-08-27T18:15:04.581Z",1598530504.581,7,3,44104.5810000896,12.5810000896454,2426.58100008965,-113.98731111,46.86491293,113.9871668
"1791",-113.98731111,46.86491293,"2020-08-27T18:15:06.000Z",1598530506,7,3,44106,1.41899991035461,2428,-113.9871668,46.8647802,113.98731111
"1792",-113.9871668,46.8647802,"2020-08-27T18:15:19.675Z",1598530519.675,7,3,44119.6749999523,13.6749999523163,2441.67499995232,-113.98693633,46.86496091,113.9871668
"1793",-113.98693633,46.86496091,"2020-08-27T18:15:22.000Z",1598530522,7,3,44122,2.32500004768372,2444,-113.9871723,46.864669,113.98693633
"1794",-113.9871723,46.864669,"2020-08-27T18:15:33.784Z",1598530533.784,7,3,44133.7839999199,11.7839999198914,2455.78399991989,-113.98686738,46.86483488,113.9871723
"1795",-113.98686738,46.86483488,"2020-08-27T18:15:36.000Z",1598530536,7,3,44136,2.21600008010864,2458,-113.9872748,46.8646633,113.98686738
"1796",-113.9872748,46.8646633,"2020-08-27T18:15:47.761Z",1598530547.761,7,3,44147.760999918,11.760999917984,2469.76099991798,-113.98686703,46.8645386,113.9872748
"1797",-113.98686703,46.8645386,"2020-08-27T18:15:50.000Z",1598530550,7,3,44150,2.23900008201599,2472,-113.987489,46.8639041,113.98686703
"1798",-113.987489,46.8639041,"2020-08-27T18:16:03.550Z",1598530563.55,7,3,44163.5499999523,13.5499999523163,2485.54999995232,-113.98680477,46.8642572,113.987489
"1799",-113.98680477,46.8642572,"2020-08-27T18:16:05.000Z",1598530565,7,3,44165,1.45000004768372,2487,-113.987489,46.8639041,113.98680477
"1800",-113.987489,46.8639041,"2020-08-27T18:16:16.726Z",1598530576.726,7,3,44176.7260000706,11.7260000705719,2498.72600007057,-113.98683575,46.8640475,113.987489
"1801",-113.98683575,46.8640475,"2020-08-27T18:16:19.000Z",1598530579,7,3,44179,2.2739999294281,2501,-113.9874906,46.8642051,113.98683575
"1802",-113.9874906,46.8642051,"2020-08-27T18:16:31.509Z",1598530591.509,7,3,44191.5090000629,12.5090000629425,2513.50900006294,-113.9874906,46.8642051,113.9874906
"1803",-113.9874906,46.8642051,"2020-08-27T18:16:31.509Z",1598530591.509,7,3,44191.5090000629,0,2513.50900006294,-113.98689729,46.86381882,113.9874906
"1804",-113.98689729,46.86381882,"2020-08-27T18:16:33.000Z",1598530593,7,3,44193,1.4909999370575,2515,-113.9873855,46.8641286,113.98689729
"1805",-113.9873855,46.8641286,"2020-08-27T18:16:40.860Z",1598530600.86,7,3,44200.8599998951,7.85999989509583,2522.8599998951,-113.98703584,46.86350813,113.9873855
"1806",-113.98703584,46.86350813,"2020-08-27T18:16:51.000Z",1598530611,7,3,44211,10.1400001049042,2533,-113.98679722,46.8634106,113.98703584
"1807",-113.98679722,46.8634106,"2020-08-27T18:17:04.000Z",1598530624,7,3,44224,13,2546,-113.98684459,46.86332293,113.98679722
"1808",-113.98684459,46.86332293,"2020-08-27T18:17:12.000Z",1598530632,7,3,44232,8,2554,-113.98685632,46.86324687,113.98684459
"1809",-113.98685632,46.86324687,"2020-08-27T18:17:20.000Z",1598530640,7,3,44240,8,2562,-113.9866401,46.86310437,113.98685632
"1810",-113.9866401,46.86310437,"2020-08-27T18:17:28.000Z",1598530648,7,3,44248,8,2570,-113.98674506,46.86302047,113.9866401
"1811",-113.98674506,46.86302047,"2020-08-27T18:17:36.000Z",1598530656,7,3,44256,8,2578,-113.98686549,46.86288458,113.98674506
"1812",-113.98686549,46.86288458,"2020-08-27T18:17:44.000Z",1598530664,7,3,44264,8,2586,-113.98677722,46.86260982,113.98686549
"1813",-113.98677722,46.86260982,"2020-08-27T18:17:52.000Z",1598530672,7,3,44272,8,2594,-113.98680451,46.86260176,113.98677722
"1814",-113.98680451,46.86260176,"2020-08-27T18:18:01.000Z",1598530681,7,3,44281,9,2603,-113.98680903,46.8624021,113.98680451
"1815",-113.98680903,46.8624021,"2020-08-27T18:18:09.000Z",1598530689,7,3,44289,8,2611,-113.98676908,46.86232306,113.98680903
"1816",-113.98676908,46.86232306,"2020-08-27T18:18:17.000Z",1598530697,7,3,44297,8,2619,-113.98688265,46.86219935,113.98676908
"1817",-113.98688265,46.86219935,"2020-08-27T18:18:25.000Z",1598530705,7,3,44305,8,2627,-113.9868361,46.86207329,113.98688265
"1818",-113.9868361,46.86207329,"2020-08-27T18:18:33.000Z",1598530713,7,3,44313,8,2635,-113.98684554,46.86205715,113.9868361
"1819",-113.98684554,46.86205715,"2020-08-27T18:18:40.000Z",1598530720,7,3,44320,7,2642,-113.98684621,46.86190109,113.98684554
"1820",-113.98684621,46.86190109,"2020-08-27T18:18:48.000Z",1598530728,7,3,44328,8,2650,-113.9865844,46.8617262,113.98684621
"1821",-113.9865844,46.8617262,"2020-08-27T18:18:54.542Z",1598530734.542,7,3,44334.5420000553,6.54200005531311,2656.54200005531,-113.98673577,46.86176511,113.9865844
"1822",-113.98673577,46.86176511,"2020-08-27T18:18:56.000Z",1598530736,7,3,44336,1.45799994468689,2658,-113.9865844,46.8617262,113.98673577
"1823",-113.9865844,46.8617262,"2020-08-27T18:19:08.781Z",1598530748.781,7,3,44348.7809998989,12.7809998989105,2670.78099989891,-113.98652808,46.8617048,113.9865844
"1824",-113.98652808,46.8617048,"2020-08-27T18:19:11.000Z",1598530751,7,3,44351,2.21900010108948,2673,-113.98656969,46.86137128,113.98652808
"1825",-113.98656969,46.86137128,"2020-08-27T18:19:25.000Z",1598530765,7,3,44365,14,2687,-113.98680926,46.86116985,113.98656969
"1826",-113.98680926,46.86116985,"2020-08-27T18:19:34.000Z",1598530774,7,3,44374,9,2696,-113.98682065,46.86103155,113.98680926
"1827",-113.98682065,46.86103155,"2020-08-27T18:19:42.000Z",1598530782,7,3,44382,8,2704,-113.98677593,46.8609743,113.98682065
"1828",-113.98677593,46.8609743,"2020-08-27T18:19:50.000Z",1598530790,7,3,44390,8,2712,-113.9866325,46.86084881,113.98677593
"1829",-113.9866325,46.86084881,"2020-08-27T18:19:58.000Z",1598530798,7,3,44398,8,2720,-113.98657327,46.86082642,113.9866325
"1830",-113.98657327,46.86082642,"2020-08-27T18:20:06.000Z",1598530806,7,3,44406,8,2728,-113.98652339,46.8606547,113.98657327
"1831",-113.98652339,46.8606547,"2020-08-27T18:20:14.000Z",1598530814,7,3,44414,8,2736,-113.98647034,46.86055899,113.98652339
"1832",-113.98647034,46.86055899,"2020-08-27T18:20:22.000Z",1598530822,7,3,44422,8,2744,-113.98667966,46.86036471,113.98647034
"1833",-113.98667966,46.86036471,"2020-08-27T18:20:30.000Z",1598530830,7,3,44430,8,2752,-113.98659125,46.86027475,113.98667966
"1834",-113.98659125,46.86027475,"2020-08-27T18:20:38.000Z",1598530838,7,3,44438,8,2760,-113.98651851,46.86017333,113.98659125
"1835",-113.98651851,46.86017333,"2020-08-27T18:20:46.000Z",1598530846,7,3,44446,8,2768,-113.98648731,46.86012927,113.98651851
"1836",-113.98648731,46.86012927,"2020-08-27T18:20:54.000Z",1598530854,7,3,44454,8,2776,-113.98636021,46.85994168,113.98648731
"1837",-113.98636021,46.85994168,"2020-08-27T18:21:03.000Z",1598530863,7,3,44463,9,2785,-113.98628187,46.85983273,113.98636021
"1838",-113.98628187,46.85983273,"2020-08-27T18:21:11.000Z",1598530871,7,3,44471,8,2793,-113.98615865,46.85971312,113.98628187
"1839",-113.98615865,46.85971312,"2020-08-27T18:21:19.000Z",1598530879,7,3,44479,8,2801,-113.98596252,46.85959502,113.98615865
"1840",-113.98596252,46.85959502,"2020-08-27T18:21:27.000Z",1598530887,7,3,44487,8,2809,-113.9884352,46.8641179,113.98596252
"1841",-113.9884352,46.8641179,"2020-08-28T19:08:14.118Z",1598620094.118,9,4,47294.1180000305,0,0,-113.98824375,46.86396362,113.9884352
"1842",-113.98824375,46.86396362,"2020-08-28T19:08:27.000Z",1598620107,9,4,47307,12.8819999694824,12.8819999694824,-113.9883561,46.8640222,113.98824375
"1843",-113.9883561,46.8640222,"2020-08-28T19:08:24.545Z",1598620104.545,9,4,47304.5450000763,-2.45499992370605,10.4270000457764,-113.98820275,46.86390472,113.9883561
"1844",-113.98820275,46.86390472,"2020-08-28T19:08:40.000Z",1598620120,9,4,47320,15.4549999237061,25.8819999694824,-113.9884038,46.8641097,113.98820275
"1845",-113.9884038,46.8641097,"2020-08-28T19:08:37.561Z",1598620117.561,9,4,47317.5610001087,-2.43899989128113,23.4430000782013,-113.98818908,46.86389636,113.9884038
"1846",-113.98818908,46.86389636,"2020-08-28T19:08:53.000Z",1598620133,9,4,47333,15.4389998912811,38.8819999694824,-113.98809917,46.86384566,113.98818908
"1847",-113.98809917,46.86384566,"2020-08-28T19:09:05.000Z",1598620145,9,4,47345,12,50.8819999694824,-113.9876789,46.8639923,113.98809917
"1848",-113.9876789,46.8639923,"2020-08-28T19:08:50.572Z",1598620130.572,9,4,47330.5720000267,-14.4279999732971,36.4539999961853,-113.9877215,46.86382193,113.9876789
"1849",-113.9877215,46.86382193,"2020-08-28T19:09:18.000Z",1598620158,9,4,47358,27.4279999732971,63.8819999694824,-113.9876532,46.8638515,113.9877215
"1850",-113.9876532,46.8638515,"2020-08-28T19:09:02.523Z",1598620142.523,9,4,47342.5230000019,-15.4769999980927,48.4049999713898,-113.9875606,46.8637684,113.9876532
"1851",-113.9875606,46.8637684,"2020-08-28T19:09:15.518Z",1598620155.518,9,4,47355.5179998875,12.9949998855591,61.3999998569489,-113.98763817,46.86404072,113.9875606
"1852",-113.98763817,46.86404072,"2020-08-28T19:09:31.000Z",1598620171,9,4,47371,15.4820001125336,76.8819999694824,-113.98718354,46.8637908,113.98763817
"1853",-113.98718354,46.8637908,"2020-08-28T19:09:44.000Z",1598620184,9,4,47384,13,89.8819999694824,-113.9875631,46.8637549,113.98718354
"1854",-113.9875631,46.8637549,"2020-08-28T19:09:28.519Z",1598620168.519,9,4,47368.5190000534,-15.4809999465942,74.4010000228882,-113.98704092,46.86374547,113.9875631
"1855",-113.98704092,46.86374547,"2020-08-28T19:09:58.000Z",1598620198,9,4,47398,29.4809999465942,103.881999969482,-113.987558,46.8637837,113.98704092
"1856",-113.987558,46.8637837,"2020-08-28T19:09:41.556Z",1598620181.556,9,4,47381.5559999943,-16.444000005722,87.4379999637604,-113.9872939,46.8641455,113.987558
"1857",-113.9872939,46.8641455,"2020-08-28T19:09:55.542Z",1598620195.542,9,4,47395.5420000553,13.9860000610352,101.424000024796,-113.98677718,46.86392868,113.9872939
"1858",-113.98677718,46.86392868,"2020-08-28T19:10:11.000Z",1598620211,9,4,47411,15.4579999446869,116.881999969482,-113.9873981,46.8641719,113.98677718
"1859",-113.9873981,46.8641719,"2020-08-28T19:10:08.557Z",1598620208.557,9,4,47408.5569999218,-2.44300007820129,114.438999891281,-113.98676643,46.86355114,113.9873981
"1860",-113.98676643,46.86355114,"2020-08-28T19:10:27.000Z",1598620227,9,4,47427,18.4430000782013,132.881999969482,-113.98674192,46.86365464,113.98676643
"1861",-113.98674192,46.86365464,"2020-08-28T19:10:35.000Z",1598620235,9,4,47435,8,140.881999969482,-113.98679761,46.86349955,113.98674192
"1862",-113.98679761,46.86349955,"2020-08-28T19:10:43.000Z",1598620243,9,4,47443,8,148.881999969482,-113.98690633,46.86330858,113.98679761
"1863",-113.98690633,46.86330858,"2020-08-28T19:10:51.000Z",1598620251,9,4,47451,8,156.881999969482,-113.98690663,46.86318344,113.98690633
"1864",-113.98690663,46.86318344,"2020-08-28T19:10:59.000Z",1598620259,9,4,47459,8,164.881999969482,-113.98685607,46.86303696,113.98690663
"1865",-113.98685607,46.86303696,"2020-08-28T19:11:07.000Z",1598620267,9,4,47467,8,172.881999969482,-113.98677764,46.86300874,113.98685607
"1866",-113.98677764,46.86300874,"2020-08-28T19:11:14.000Z",1598620274,9,4,47474,7,179.881999969482,-113.98674381,46.8630802,113.98677764
"1867",-113.98674381,46.8630802,"2020-08-28T19:11:21.000Z",1598620281,9,4,47481,7,186.881999969482,-113.98658281,46.86287892,113.98674381
"1868",-113.98658281,46.86287892,"2020-08-28T19:11:29.000Z",1598620289,9,4,47489,8,194.881999969482,-113.98647451,46.86289391,113.98658281
"1869",-113.98647451,46.86289391,"2020-08-28T19:11:37.000Z",1598620297,9,4,47497,8,202.881999969482,-113.98626828,46.86281701,113.98647451
"1870",-113.98626828,46.86281701,"2020-08-28T19:11:45.000Z",1598620305,9,4,47505,8,210.881999969482,-113.98612227,46.86271643,113.98626828
"1871",-113.98612227,46.86271643,"2020-08-28T19:12:01.000Z",1598620321,9,4,47521,16,226.881999969482,-113.98617823,46.86273798,113.98612227
"1872",-113.98617823,46.86273798,"2020-08-28T19:11:53.000Z",1598620313,9,4,47513,-8,218.881999969482,-113.98583706,46.86257903,113.98617823
"1873",-113.98583706,46.86257903,"2020-08-28T19:12:17.000Z",1598620337,9,4,47537,24,242.881999969482,-113.98590508,46.86259778,113.98583706
"1874",-113.98590508,46.86259778,"2020-08-28T19:12:08.000Z",1598620328,9,4,47528,-9,233.881999969482,-113.98588934,46.86226255,113.98590508
"1875",-113.98588934,46.86226255,"2020-08-28T19:12:31.000Z",1598620351,9,4,47551,23,256.881999969482,-113.9856311,46.8625401,113.98588934
"1876",-113.9856311,46.8625401,"2020-08-28T19:12:14.703Z",1598620334.703,9,4,47534.7030000687,-16.2969999313354,240.585000038147,-113.98568695,46.86228999,113.9856311
"1877",-113.98568695,46.86228999,"2020-08-28T19:12:45.000Z",1598620365,9,4,47565,30.2969999313354,270.881999969482,-113.9856311,46.8625401,113.98568695
"1878",-113.9856311,46.8625401,"2020-08-28T19:12:28.575Z",1598620348.575,9,4,47548.5750000477,-16.4249999523163,254.457000017166,-113.98566873,46.86216465,113.9856311
"1879",-113.98566873,46.86216465,"2020-08-28T19:13:00.000Z",1598620380,9,4,47580,31.4249999523163,285.881999969482,-113.98561273,46.86225619,113.98566873
"1880",-113.98561273,46.86225619,"2020-08-28T19:12:53.000Z",1598620373,9,4,47573,-7,278.881999969482,-113.98569722,46.86207964,113.98561273
"1881",-113.98569722,46.86207964,"2020-08-28T19:13:08.000Z",1598620388,9,4,47588,15,293.881999969482,-113.9860497,46.8616924,113.98569722
"1882",-113.9860497,46.8616924,"2020-08-28T19:13:05.681Z",1598620385.681,9,4,47585.6809999943,-2.31900000572205,291.56299996376,-113.9861564,46.861746,113.9860497
"1883",-113.9861564,46.861746,"2020-08-28T19:13:18.680Z",1598620398.68,9,4,47598.6800000668,12.9990000724792,304.56200003624,-113.98561751,46.86184067,113.9861564
"1884",-113.98561751,46.86184067,"2020-08-28T19:13:21.000Z",1598620401,9,4,47601,2.3199999332428,306.881999969482,-113.9860667,46.8615778,113.98561751
"1885",-113.9860667,46.8615778,"2020-08-28T19:13:32.676Z",1598620412.676,9,4,47612.6760001183,11.6760001182556,318.558000087738,-113.98549995,46.86145617,113.9860667
"1886",-113.98549995,46.86145617,"2020-08-28T19:13:35.000Z",1598620415,9,4,47615,2.32399988174438,320.881999969482,-113.9860667,46.8615778,113.98549995
"1887",-113.9860667,46.8615778,"2020-08-28T19:13:38.238Z",1598620418.238,9,4,47618.2379999161,3.23799991607666,324.119999885559,-113.98527058,46.86129496,113.9860667
"1888",-113.98527058,46.86129496,"2020-08-28T19:13:49.000Z",1598620429,9,4,47629,10.7620000839233,334.881999969482,-113.98551324,46.86093071,113.98527058
"1889",-113.98551324,46.86093071,"2020-08-28T19:14:12.000Z",1598620452,9,4,47652,23,357.881999969482,-113.98540905,46.86101459,113.98551324
"1890",-113.98540905,46.86101459,"2020-08-28T19:14:03.000Z",1598620443,9,4,47643,-9,348.881999969482,-113.98541222,46.86080589,113.98540905
"1891",-113.98541222,46.86080589,"2020-08-28T19:14:26.000Z",1598620466,9,4,47666,23,371.881999969482,-113.9851031,46.860873,113.98541222
"1892",-113.9851031,46.860873,"2020-08-28T19:14:09.695Z",1598620449.695,9,4,47649.6949999332,-16.3050000667572,355.576999902725,-113.98524202,46.8605805,113.9851031
"1893",-113.98524202,46.8605805,"2020-08-28T19:14:40.000Z",1598620480,9,4,47680,30.3050000667572,385.881999969482,-113.9851823,46.8608239,113.98524202
"1894",-113.9851823,46.8608239,"2020-08-28T19:14:23.699Z",1598620463.699,9,4,47663.6989998817,-16.3010001182556,369.580999851227,-113.98519048,46.8604328,113.9851823
"1895",-113.98519048,46.8604328,"2020-08-28T19:14:56.000Z",1598620496,9,4,47696,32.3010001182556,401.881999969482,-113.98517999,46.86049485,113.98519048
"1896",-113.98517999,46.86049485,"2020-08-28T19:14:48.000Z",1598620488,9,4,47688,-8,393.881999969482,-113.98502229,46.86031784,113.98517999
"1897",-113.98502229,46.86031784,"2020-08-28T19:15:11.000Z",1598620511,9,4,47711,23,416.881999969482,-113.98526094,46.86029551,113.98502229
"1898",-113.98526094,46.86029551,"2020-08-28T19:15:03.000Z",1598620503,9,4,47703,-8,408.881999969482,-113.98509562,46.86006237,113.98526094
"1899",-113.98509562,46.86006237,"2020-08-28T19:15:26.000Z",1598620526,9,4,47726,23,431.881999969482,-113.98507106,46.86017097,113.98509562
"1900",-113.98507106,46.86017097,"2020-08-28T19:15:19.000Z",1598620519,9,4,47719,-7,424.881999969482,-114.0002755,46.88748749,113.98507106
"1901",-114.0002755,46.88748749,"2020-08-31T17:53:35.159Z",1598874815.159,10,5,42815.1589999199,0,0,-114.00014063,46.88745652,114.0002755
"1902",-114.00014063,46.88745652,"2020-08-31T17:53:44.164Z",1598874824.164,10,5,42824.1640000343,9.00500011444092,9.00500011444092,-114.0006097,46.8869577,114.00014063
"1903",-114.0006097,46.8869577,"2020-08-31T17:53:43.702Z",1598874823.702,10,5,42823.7019999027,-0.462000131607056,8.54299998283386,-114.00018908,46.88702998,114.0006097
